event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words
7,258303401878765568,"I spoke too soon, I smell a comeback for Sweden",883287812,2012-10-16 20:28:24,,,,,[],[],[],"[('Sweden', 'GPE')]","['speak', 'smell', 'soon', 'comeback', 'Sweden']","['speak', 'smell', 'soon', 'comeback', 'sweden']",[]
7,258303531797323776,http://t.co/mGCpNlKF a studentdriven organisation is coming to Sweden 13-18 november.@mjefit,282268479,2012-10-16 20:28:55,"Kalmar, Sweden",,,,[],[389816339],[],"[('Sweden', 'GPE')]","['organisation', 'studentdriven', 'november', 'come', 'Sweden']","['organisation', 'studentdriven', 'november', 'come', 'sweden']",['studentdriven']
7,258303607496130561,Wtf Sweden is catching up to Germany !! 4-3,416583914,2012-10-16 20:29:13,,,,,[],[],[],"[('Wtf Sweden', 'PERSON'), ('Germany', 'GPE'), ('4-3', 'CARDINAL')]","['Germany', 'catch', 'Wtf', 'Sweden']","['germany', 'catch', 'wtf', 'sweden']",[]
7,258303615863758850,Wow Sweden are looking for a great comeback against Germany. #Brazil2014 #WorldCup #Qualifier,230370418,2012-10-16 20:29:15,,,,,"['Brazil2014', 'WorldCup', 'Qualifier']",[],[],"[('Sweden', 'GPE'), ('Germany', 'GPE'), ('#Brazil2014 #', 'MONEY')]","['great', 'Germany', 'look', 'comeback', 'wow', 'Sweden']","['great', 'germany', 'look', 'comeback', 'wow', 'sweden']",[]
7,258303636701052929,Sweden trying to do a Newcastle against Germany. #4-2,294281780,2012-10-16 20:29:20,"Durban, South Africa",,,,[],[],[],"[('Sweden', 'GPE'), ('Newcastle', 'ORG'), ('Germany', 'GPE'), ('#4-2', 'MONEY')]","['Newcastle', 'Germany', 'Sweden', 'try']","['newcastle', 'germany', 'sweden', 'try']",[]
7,258303653327278080,this would be a hell of a comeback from Sweden if they get another! were 4-0 down!,486939100,2012-10-16 20:29:24,Newmarket,,,,[],[],[],"[('Sweden', 'GPE'), ('4', 'CARDINAL')]","['hell', 'get', 'another', 'would', 'comeback', 'Sweden']","['hell', 'get', 'another', 'would', 'comeback', 'sweden']",[]
8,258327573812109317,Debate comes on to tonight !!!!!! #Obama,110040608,2012-10-16 22:04:27,Southern Cali✈ATL,,,,['Obama'],[],[],"[('tonight', 'TIME'), ('#', 'CARDINAL')]","['come', 'tonight', 'debate']","['come', 'tonight', 'debate']",[]
8,258327737322844161,"Debate Tonight TurnUp Tuesday @9pm. I just got of the phone Obama ! He Said ""I got this my Brother"" #2terms",30707097,2012-10-16 22:05:06,"South Carolina, Conway",,,,['2terms'],[16286578],[],"[('Tuesday', 'DATE'), ('@9pm', 'PERSON'), ('Obama', 'GPE')]","['Obama', 'debate', 'brother', 'get', 'phone', 'TurnUp', 'say', 'Tuesday', 'Tonight']","['obama', 'debate', 'brother', 'get', 'phone', 'turnup', 'say', 'tuesday', 'tonight']",[]
8,258329230482501633,"Photoset: Hempstead, NY Obama-Romney 2nd debate http://t.co/XDb95u6e",27631423,2012-10-16 22:11:02,Italia,,,,[],[],[],"[('Hempstead', 'ORG'), ('NY Obama-Romney 2nd', 'PERSON')]","['Hempstead', '2nd', 'debate', 'ObamaRomney', 'Photoset', 'NY']","['hempstead', 'debate', 'obamaromney', 'photoset', 'ny']",['obamaromney']
8,258329381552934913,Do you think #Obama will be able to rebound tonight? Or will #Romney keep his momentum going?,575961236,2012-10-16 22:11:38,"Anaheim Hills, CA ",,,,"['Obama', 'Romney']",[],[],"[('#', 'CARDINAL'), ('tonight', 'TIME'), ('#', 'CARDINAL'), ('Romney', 'ORG')]","['keep', 'tonight', 'think', 'momentum', 'able', 'rebound', 'go']","['keep', 'tonight', 'think', 'momentum', 'able', 'rebound', 'go']",[]
8,258329515422531584,"If it gets to tough for Obama, he can always hide behind Crowley.",445019219,2012-10-16 22:12:10,,,,,[],[],[],"[('Obama', 'GPE'), ('Crowley', 'ORG')]","['always', 'tough', 'Obama', 'get', 'hide', 'Crowley', 'behind']","['always', 'tough', 'obama', 'get', 'hide', 'crowley', 'behind']",[]
8,258329591242973184,#Debate2012 RT @occupyphoenix: Not allowing all parties to debate is a joke! Let all voices be heard! Let the people decide!,395510100,2012-10-16 22:12:28,Rooted in Mountains,,,,['Debate2012'],[],[],"[('#Debate2012 RT', 'MONEY')]","['hear', 'let', 'debate', 'pay', 'people', 'joke', 'decide', 'allow', ' ', 'voice']","['hear', 'let', 'debate', 'pay', 'people', 'joke', 'decide', 'allow', 'voice']",[]
8,258330325124521984,"I wonder which Romney will show up at debate tonight, Thing 1 or Thing 2?",29334073,2012-10-16 22:15:23,,,,,[],[],[],"[('Romney', 'ORG'), ('tonight', 'TIME'), ('Thing 1 or Thing 2', 'FAC')]","['debate', 'show', 'tonight', 'thing', 'Romney', 'wonder']","['debate', 'show', 'tonight', 'thing', 'romney', 'wonder']",[]
8,258331000554266624,#thelema #crowley #occult Re: 93 to all  http://t.co/XyGlxI09,546561261,2012-10-16 22:18:04,the interwebs,,,,"['thelema', 'crowley', 'occult']",[],[],"[('#thelema #crowley', 'MONEY'), ('93', 'CARDINAL')]",[],[],[]
8,258331134545522688,Obama is gonna go HAM on tonight's debate,76487769,2012-10-16 22:18:36,“Send me your location”,,,,[],[],[],"[('HAM', 'PERSON'), ('tonight', 'TIME')]","['Obama', 'debate', 'na', 'HAM', 'tonight', 'go', 'gon']","['obama', 'debate', 'na', 'ham', 'tonight', 'go', 'gon']",[]
8,258331180632510464,"Eric Holder's &amp; Barack Obama's #FastandFurious killed hundreds of Mexicans, including teenagers. Will Candy Crowley ask about that?",21426423,2012-10-16 22:18:47,"Washington, D.C.",,,,['FastandFurious'],[],[],"[(""Eric Holder's"", 'PERSON'), (""Barack Obama's"", 'PERSON'), ('#', 'CARDINAL'), ('FastandFurious', 'ORG'), ('hundreds', 'CARDINAL'), ('Mexicans', 'NORP'), ('Will Candy Crowley', 'PERSON')]","['Eric', 'amp', 'kill', 'Mexicans', 'Candy', 'Barack', 'include', 'teenager', 'Crowley', 'ask', 'Obamas', 'hundred', 'Holders']","['eric', 'amp', 'kill', 'mexicans', 'candy', 'barack', 'include', 'teenager', 'crowley', 'ask', 'obamas', 'hundred', 'holders']",[]
9,259127737892089856,"Justin Timberlake, NSYNC - Third ??
(@YouTube  http://t.co/OWt0UhHI @celobnow",311465873,2012-10-19 03:04:01,,,,,[],"[10228272, 311465873]",[],"[('Justin Timberlake', 'PERSON'), ('NSYNC - Third', 'ORG')]","['third', 'Timberlake', 'Justin', 'NSYNC']","['third', 'timberlake', 'justin', 'nsync']",[]
9,259129289562279936,Justin Timberlake is man of the hour as he hosts a pre-wedding party http://t.co/rppfYXou,16027638,2012-10-19 03:10:11,NYC,,,,[],[],[],"[('Justin Timberlake', 'PERSON'), ('the hour', 'TIME')]","['prewedde', 'pay', 'man', 'Timberlake', 'host', 'hour', 'Justin']","['prewedde', 'pay', 'man', 'timberlake', 'host', 'hour', 'justin']",['prewedde']
9,259133349594034176,Justin Timberlake &amp; Jessica Biel Prepping for Italian Wedding http://t.co/b6FaMv12 Chris mentioned.,138501986,2012-10-19 03:26:19,,,,,[],[],[],"[('Justin Timberlake &amp', 'ORG'), ('Jessica Biel Prepping', 'ORG'), ('Italian', 'NORP'), ('Chris', 'PERSON')]","['preppe', 'mention', 'Timberlake', 'Biel', 'Chris', 'Jessica', 'Justin', 'amp', 'Wedding', 'italian']","['preppe', 'mention', 'timberlake', 'biel', 'chris', 'jessica', 'justin', 'amp', 'wedding', 'italian']",['preppe']
9,259134977223045122,Justin Timberlake is getting married and I just want to die because that's my soul mate. UGH.,34083933,2012-10-19 03:32:47,Cali,,,,[],[],[],"[('Justin Timberlake', 'PERSON'), ('UGH', 'ORG')]","['mate', 'soul', 's', 'UGH', 'get', 'die', 'Timberlake', 'that', 'want', 'Justin', 'marry']","['mate', 'soul', 'ugh', 'get', 'die', 'timberlake', 'that', 'want', 'justin', 'marry']",[]
9,259140811617349632,Watch out justin timberlake,613548336,2012-10-19 03:55:58,c-ville,,,,[],[],[],[],"['justin', 'watch', 'timberlake']","['justin', 'watch', 'timberlake']",[]
9,259142371533545472,"""she was really cheesy about the break up, she made me listen to cry me a river by Justin timberlake while we had sex for the last time""",608613765,2012-10-19 04:02:10,if you could only see,,,,[],[],[],"[('Justin', 'ORG')]","['sex', 'break', 'cheesy', 'listen', 'make', 'timberlake', 'really', 'river', 'last', 'time', 'Justin', 'cry']","['sex', 'break', 'cheesy', 'listen', 'make', 'timberlake', 'really', 'river', 'last', 'time', 'justin', 'cry']",[]
9,259143701358587904,I added a video to a @YouTube playlist http://t.co/3IK5tRYW Justin Timberlake - Cry Me A River,605368402,2012-10-19 04:07:27,Vaginal area east of Ass crack,,,,[],[10228272],[],[],"['video', 'add', 'Timberlake', 'Cry', 'River', 'Justin', 'playlist']","['video', 'add', 'timberlake', 'cry', 'river', 'justin', 'playlist']",[]
9,259144816850518017,"Jessica Biel's Costar Gerard Butler ""Very Excited"" for Her Wedding to Justin Timberlake: Gerard Butler may not b... http://t.co/y9ZvkMNO",524902148,2012-10-19 04:11:53,"AKLD, New Zealand",,,,[],[],[],"[(""Jessica Biel's"", 'PERSON'), ('Gerard Butler', 'PERSON'), ('Very Excited', 'WORK_OF_ART'), ('Gerard Butler', 'PERSON')]","['Costar', 'excited', 'Biels', 'justin', 'wedding', 'Timberlake', 'Butler', 'Gerard', 'Jessica', 'may']","['costar', 'excited', 'biels', 'justin', 'wedding', 'timberlake', 'butler', 'gerard', 'jessica', 'may']",['biels']
9,259146574255513600,Celebrity couple Timberlake and Biel reportedly set to wed this week http://t.co/pTUlQIVB,44284599,2012-10-19 04:18:52,Warwick,,,,[],[],[],"[('Timberlake', 'GPE'), ('Biel', 'PERSON'), ('this week', 'DATE')]","['week', 'repoedly', '-PRON-', 'set', 'Timberlake', 'Biel', 'would', 'couple', 'celebrity']","['week', 'repoedly', 'set', 'timberlake', 'biel', 'would', 'couple', 'celebrity']",['repoedly']
9,259146943475904513,"Jessica Biel's Costar Gerard Butler ""Very Excited"" for Her Wedding to Justin Timberlake http://t.co/jMFeGqdM #rimashinodanews",34374854,2012-10-19 04:20:20,"Jakarta,ID",,,,['rimashinodanews'],[],[],"[(""Jessica Biel's"", 'PERSON'), ('Gerard Butler', 'PERSON'), ('Very Excited', 'WORK_OF_ART'), ('#rimashinodanews', 'MONEY')]","['Costar', 'excited', 'Biels', 'justin', 'wedding', 'Timberlake', 'Butler', 'Gerard', 'Jessica']","['costar', 'excited', 'biels', 'justin', 'wedding', 'timberlake', 'butler', 'gerard', 'jessica']",['biels']
10,259970377512542208,Слушаю Цветные Сны # 46 - mixed by Nixon #nowplaying @promodj http://t.co/zihhbojU,113745805,2012-10-21 10:52:22,"46.977437,28.870819",,,,['nowplaying'],[51815216],[],"[('Nixon', 'PERSON'), ('#nowplaying @promodj', 'MONEY')]","['mixed', 'Сны', 'Цветные', 'Слушаю', 'Nixon']","['mixed', 'сны', 'цветные', 'слушаю', 'nixon']","['сны', 'цветные', 'слушаю']"
10,259973523425071106,Nixon The Chrono 42-20 Watch - Men's | Turtles http://t.co/rjZ2tSgC,771703238,2012-10-21 11:04:52,,,,,[],[],[],"[('Nixon', 'PERSON'), (""Watch - Men's | Turtles"", 'ORG')]","['tule', 'Chrono', 'Watch', 'Mens', 'Nixon']","['tule', 'chrono', 'watch', 'mens', 'nixon']",[]
10,259980183812046848,"one of those big what-if's @BBCBreaking
Ex-senator George #McGovern, who lost in 1972 to Richard Nixon, has died aged 90.",15123257,2012-10-21 11:31:20,UK,,,,['McGovern'],[5402612],[],"[('one', 'CARDINAL'), ('George #McGovern', 'PERSON'), ('1972', 'DATE'), ('Richard Nixon', 'PERSON'), ('90', 'DATE')]","['age', 'one', 'lose', 'big', 'Richard', 'Exsenator', 'die', 'George', 'whatifs', 'Nixon']","['age', 'one', 'lose', 'big', 'richard', 'exsenator', 'die', 'george', 'whatifs', 'nixon']",['exsenator']
10,259981299794706432,"Former presidential nominee George McGovern dies at 90: George McGovern, the 1972 Democratic presidential nominee, has died after a s...",714183336,2012-10-21 11:35:46,Nevada,,,,[],[],[],"[('George McGovern', 'PERSON'), ('90', 'CARDINAL'), ('George McGovern', 'PERSON'), ('1972', 'DATE'), ('Democratic', 'NORP')]","['McGovern', 'former', 'nominee', 'die', 'George', 'democratic', 'presidential']","['mcgovern', 'former', 'nominee', 'die', 'george', 'democratic', 'presidential']",[]
10,259981760870371328,#AdityaRamadana Former U.S. Sen. George McGovern dies http://t.co/yYiv2Onc,544818165,2012-10-21 11:37:36,Hialeah,,,,['AdityaRamadana'],[],[],"[('#', 'CARDINAL'), ('AdityaRamadana', 'ORG'), ('U.S.', 'GPE'), ('George McGovern', 'PERSON')]","['McGovern', 'former', 'Sen', 'die', 'US', 'George']","['mcgovern', 'former', 'sen', 'die', 'us', 'george']",[]
10,259983237538000896,George McGovern dead at age 90 http://t.co/bm7XfO8A,1501471,2012-10-21 11:43:28,"New York, NY",,,,[],[],[],"[('George McGovern', 'PERSON'), ('age 90', 'DATE')]","['age', 'McGovern', 'George', 'dead']","['age', 'mcgovern', 'george', 'dead']",[]
10,259983333814071296,"Former Senator George McGovern, Who Lost 1972 Presidential Bid, Dies at 90",21418127,2012-10-21 11:43:51,"ÜT: 39.853822,-86.254459",,,,[],[],[],"[('George McGovern', 'PERSON'), ('1972', 'DATE'), ('Dies', 'PERSON'), ('90', 'CARDINAL')]","['McGovern', 'former', 'Bid', 'die', 'Lost', 'George', 'Senator', 'Presidential']","['mcgovern', 'former', 'bid', 'die', 'lost', 'george', 'senator', 'presidential']",[]
10,259983417658179584,Family Spokesman: George McGovern dead at age 90 http://t.co/jsX6Qyr9,18342955,2012-10-21 11:44:11,"Raleigh Durham, NC",,,,[],[],[],"[('George McGovern', 'PERSON'), ('age 90', 'DATE')]","['McGovern', 'dead', 'Family', 'George', 'Spokesman', 'age']","['mcgovern', 'dead', 'family', 'george', 'spokesman', 'age']",[]
10,259984759906791424,"George McGovern Dead at 90: Sen. George McGovern, the Democrat who lost to President Richard Nixon in 1972 in a ... http://t.co/U9xV893L",540103537,2012-10-21 11:49:31,Los Angeles,,,,[],[],[],"[('George McGovern Dead', 'PERSON'), ('90', 'CARDINAL'), ('George McGovern', 'PERSON'), ('Democrat', 'NORP'), ('Richard Nixon', 'PERSON'), ('1972', 'DATE')]","['McGovern', 'lose', 'Democrat', 'Sen', 'Richard', 'George', 'Dead', 'President', 'Nixon']","['mcgovern', 'lose', 'democrat', 'sen', 'richard', 'george', 'dead', 'president', 'nixon']",[]
10,259985804292669440,Former South Dakota Senator and one time presidential candidate George McGovern is dead at age 90.,380456004,2012-10-21 11:53:40,"Phoenix, AZ",,,,[],[],[],"[('South Dakota', 'GPE'), ('one', 'CARDINAL'), ('George McGovern', 'PERSON'), ('age 90', 'DATE')]","['McGovern', 'one', 'dead', 'former', 'candidate', 'Dakota', 'South', 'time', 'George', 'presidential', 'Senator', 'age']","['mcgovern', 'one', 'dead', 'former', 'candidate', 'dakota', 'south', 'time', 'george', 'presidential', 'senator', 'age']",[]
11,260508334791221248,Nice! RT @SmithCommonsDC: TONIGHT #DebateWatch Moderator Bob Schieffer of @CBSNews &amp; @FaceTheNation @ Smith Commons http://t.co/HnSRAZJM,325676112,2012-10-22 22:30:01,"Washington, DC",,,,['DebateWatch'],"[104639677, 15012486, 205392468]",[],"[('DebateWatch', 'ORG'), ('Bob Schieffer', 'PERSON'), ('@CBSNews &amp', 'ORG'), ('Smith Commons', 'ORG')]","['Smith', 'nice', 'Schieffer', 'Commons', 'Moderator', 'Bob', 'amp', 'TONIGHT']","['smith', 'nice', 'schieffer', 'commons', 'moderator', 'bob', 'amp', 'tonight']",[]
11,260510943576997888,Did @EricBolling just say that Bob Schieffer is about as fair as it gets? I think his tan is affecting his brain. #tcot,37831540,2012-10-22 22:40:23,Chinafornia,,,,['tcot'],[14839147],[],"[('Bob Schieffer', 'PERSON'), ('#', 'CARDINAL')]","['affect', 'Schieffer', 'get', 'think', 'brain', 'Bob', 'say', 'tan', 'fair']","['affect', 'schieffer', 'get', 'think', 'brain', 'bob', 'say', 'tan', 'fair']",[]
11,260511606331555840,I bet Bob Schieffer  won't take any crap off of the candidates tonight!! #debates #debate2012,854870592,2012-10-22 22:43:01,USA,,,,"['debates', 'debate2012']",[],[],"[('Bob Schieffer  ', 'PERSON'), ('tonight', 'TIME'), ('#debates #', 'MONEY')]","['not', 'Schieffer', 'candidate', 'bet', 'tonight', 'take', 'will', 'Bob', 'crap']","['not', 'schieffer', 'candidate', 'bet', 'tonight', 'take', 'will', 'bob', 'crap']",[]
11,260512948504637440,Taking a moment to review what we know about Hezbollah http://t.co/uIuvF6fX #Israel,63551933,2012-10-22 22:48:21,Israel,,,,['Israel'],[],[],"[('Hezbollah', 'ORG'), ('Israel', 'GPE')]","['Hezbollah', 'review', 'moment', 'take', 'know']","['hezbollah', 'review', 'moment', 'take', 'know']",[]
11,260514504687886337,"Tonight's debate moderated by CBS anchor Bob Schieffer, or as his audience calls him, ""that sexy young man.""",149913262,2012-10-22 22:54:32,Austin TX / Chicago IL,,,,[],[],[],"[('Tonight', 'TIME'), ('CBS', 'ORG'), ('Bob Schieffer', 'PERSON')]","['sexy', 'moderate', 'Schieffer', 'debate', 'anchor', 'call', 'tonight', 'man', 'audience', 'Bob', 'CBS', 'young']","['sexy', 'moderate', 'schieffer', 'debate', 'anchor', 'call', 'tonight', 'man', 'audience', 'bob', 'cbs', 'young']",[]
11,260516602045407232,"You know it! RT @iowahawkblog: Tonight's debate moderated by CBS anchor Bob Schieffer, or as his audience calls him, ""that sexy young man.""",17173838,2012-10-22 23:02:52,"Texas, USA",,,,[],[149913262],[],"[('Tonight', 'TIME'), ('CBS', 'ORG'), ('Bob Schieffer', 'PERSON')]","['sexy', 'moderate', 'Schieffer', 'debate', 'anchor', 'call', 'man', 'audience', 'know', 'Tonights', 'CBS', 'Bob', 'young']","['sexy', 'moderate', 'schieffer', 'debate', 'anchor', 'call', 'man', 'audience', 'know', 'tonights', 'cbs', 'bob', 'young']",[]
11,260516853728817152,Surely we wont hear a bc ? at a foreign policy debate? Surely...RT @KLSouth: CBS Mod Bob Schieffer: GOP Obsessed With Birth Control,80896724,2012-10-22 23:03:52,,,,,[],[32497478],[],"[('CBS', 'ORG'), ('Bob Schieffer', 'PERSON'), ('GOP', 'ORG')]","['GOP', 'surely', 'Mod', 'not', 'Schieffer', 'debate', 'bc', 'Control', 'Bih', 'obsess', 'will', 'Bob', 'foreign', 'CBS', 'policy', 'hear']","['gop', 'surely', 'mod', 'not', 'schieffer', 'debate', 'bc', 'control', 'bih', 'obsess', 'will', 'bob', 'foreign', 'cbs', 'policy', 'hear']",[]
11,260520049511657472,"Lindsey Graham: Pushes for War with Iran, Wants to Talk with Israel First: Hawkish Republican le... http://t.co/seYrPKCw #TeamFollowBack",358075616,2012-10-22 23:16:34,In your minds eye o_O,,,,['TeamFollowBack'],[],[],"[('Lindsey Graham', 'PERSON'), ('Iran', 'GPE'), ('First', 'ORDINAL'), ('Hawkish', 'NORP'), ('Republican', 'NORP')]","['Graham', 'le', 'Republican', 'push', 'talk', 'First', 'want', 'Hawkish', 'Israel', 'Iran', 'War', 'Lindsey']","['graham', 'le', 'republican', 'push', 'talk', 'first', 'want', 'hawkish', 'israel', 'iran', 'war', 'lindsey']",[]
11,260523077740404736,"Pengennya Paris RT @ZodiacFacts A #Taurus Great Vacation Spots: Austria
Ecuador
Israel
Japan
The Netherlands
Norway
Portugal
Thailand",47084511,2012-10-22 23:28:36,Indonesia,,,,['Taurus'],[125786481],[],"[('Pengennya', 'GPE'), ('Paris RT @ZodiacFacts', 'ORG'), ('Austria', 'GPE'), ('Ecuador', 'GPE'), ('Israel', 'GPE'), ('Japan', 'GPE'), ('Netherlands', 'GPE'), ('Norway', 'GPE'), ('Portugal', 'GPE'), ('Thailand', 'GPE')]","['Pougal', 'Spots', 'Vacation', 'Great', 'Ecuador', 'Norway', 'Thailand', 'Austria', 'Israel', 'Netherlands', 'Pengennya', 'Paris', 'Japan']","['pougal', 'spots', 'vacation', 'great', 'ecuador', 'norway', 'thailand', 'austria', 'israel', 'netherlands', 'pengennya', 'paris', 'japan']","['pougal', 'pengennya']"
11,260523451087986689,"Obama's biggest foreign policy probs- never bn to Israel, bks mus bro hood, whispered to Putin, didn't bk 1st Iranian uprise, Libya",467086206,2012-10-22 23:30:05,tulsa,,,,[],[],[],"[('Israel', 'GPE'), ('Putin', 'PERSON'), ('1st', 'ORDINAL'), ('Iranian', 'NORP'), ('Libya', 'GPE')]","['not', 'never', 'iranian', 'do', 'whisper', 'bk', 'bks', 'prob', 'Israel', 'Obamas', 'bro', 'uprise', 'hood', 'Libya', 'policy', 'bn', '1st', 'big', 'mus', 'foreign', 'Putin']","['not', 'never', 'iranian', 'do', 'whisper', 'bk', 'bks', 'prob', 'israel', 'obamas', 'bro', 'uprise', 'hood', 'libya', 'policy', 'bn', 'big', 'mus', 'foreign', 'putin']",[]
12,260549262725750786,Imma be in gp this weekend. #worldseries #letsclown,38890138,2012-10-23 01:12:39,Boston College '16,,,,"['worldseries', 'letsclown']",[],[],"[('Imma', 'ORG'), ('this weekend', 'DATE'), ('#', 'CARDINAL')]","['imma', 'weekend', 'gp']","['imma', 'weekend', 'gp']",[]
12,260550843978371072,Even though San Francisco is gonna win tonight I have to go for Detroit in the #WorldSeries,433145377,2012-10-23 01:18:56,"Nederland, TX ⏩ Longview, TX",,,,['WorldSeries'],[],[],"[('San Francisco', 'GPE'), ('tonight', 'TIME'), ('Detroit', 'GPE')]","['Francisco', 'na', 'even', 'tonight', 'though', 'San', 'win', 'Detroit', 'go', 'gon']","['francisco', 'na', 'even', 'tonight', 'though', 'san', 'win', 'detroit', 'go', 'gon']",[]
